City,Route,Date,Hour,Vehicles_Total,Cars,Two_Wheelers,Buses,Trucks,Auto_Rickshaws,EVs,Average_Speed_kmph,Congestion_pct,Weather_Flag,Festival_Flag
Gurugram,NH-48,2026-01-02,0,17817,6770,7483,534,1247,1783,997,35.7,32,0,0
Gurugram,NH-48,2026-01-02,1,18635,7081,7826,559,1304,1865,1043,34.59,33,0,0
Gurugram,NH-48,2026-01-02,2,14905,5663,6260,447,1043,1492,834,39.67,27,0,0
Gurugram,NH-48,2026-01-02,3,21694,8243,9111,650,1518,2172,1214,30.42,39,0,0
Gurugram,NH-48,2026-01-02,4,12454,4732,5230,373,871,1248,697,43.02,22,0,0
Gurugram,NH-48,2026-01-02,5,11667,4433,4900,350,816,1168,653,44.09,21,0,0
Gurugram,NH-48,2026-01-02,6,17240,6551,7240,517,1206,1726,965,36.49,31,0,0
Gurugram,NH-48,2026-01-02,7,35355,13434,14849,1060,2474,3538,1979,11.79,64,0,0
Gurugram,NH-48,2026-01-02,8,37456,14233,15731,1123,2621,3748,2097,8.92,68,0,0
Gurugram,NH-48,2026-01-02,9,30385,11546,12761,911,2126,3041,1701,18.57,55,0,0
Gurugram,NH-48,2026-01-02,10,20059,7622,8424,601,1404,2008,1123,32.65,36,0,0
Gurugram,NH-48,2026-01-02,11,16372,6221,6876,491,1146,1638,916,37.67,29,0,0
Gurugram,NH-48,2026-01-02,12,15930,6053,6690,477,1115,1595,892,38.28,28,0,0
Gurugram,NH-48,2026-01-02,13,19416,7378,8154,582,1359,1943,1087,33.52,35,0,0
Gurugram,NH-48,2026-01-02,14,18652,7087,7833,559,1305,1868,1044,34.57,33,0,0
Gurugram,NH-48,2026-01-02,15,11297,4292,4744,338,790,1133,632,44.59,20,0,0
Gurugram,NH-48,2026-01-02,16,21372,8121,8976,641,1496,2138,1196,30.86,38,0,0
Gurugram,NH-48,2026-01-02,17,36454,13852,15310,1093,2551,3648,2041,10.29,66,0,0
Gurugram,NH-48,2026-01-02,18,29835,11337,12530,895,2088,2985,1670,19.32,54,0,0
Gurugram,NH-48,2026-01-02,19,33206,12618,13946,996,2324,3322,1859,14.72,60,0,0
Gurugram,NH-48,2026-01-02,20,18130,6889,7614,543,1269,1815,1015,35.28,32,0,0
Gurugram,NH-48,2026-01-02,21,17360,6596,7291,520,1215,1738,972,36.33,31,0,0
Gurugram,NH-48,2026-01-02,22,14683,5579,6166,440,1027,1471,822,39.98,26,0,0
Gurugram,NH-48,2026-01-02,23,14283,5427,5998,428,999,1431,799,40.52,25,0,0
Gurugram,NH-48,2026-01-03,0,16415,6237,6894,492,1149,1643,919,37.62,29,0,0
Gurugram,NH-48,2026-01-03,1,20370,7740,8555,611,1425,2039,1140,32.22,37,0,0
Gurugram,NH-48,2026-01-03,2,18293,6951,7683,548,1280,1831,1024,35.05,33,0,0
Gurugram,NH-48,2026-01-03,3,15276,5804,6415,458,1069,1530,855,39.17,27,0,0
Gurugram,NH-48,2026-01-03,4,19046,7237,7999,571,1333,1906,1066,34.03,34,0,0
Gurugram,NH-48,2026-01-03,5,7099,2697,2981,212,496,713,397,50.32,12,0,0
Gurugram,NH-48,2026-01-03,6,20290,7710,8521,608,1420,2031,1136,32.33,36,0,0
Gurugram,NH-48,2026-01-03,7,26158,9940,10986,784,1831,2617,1464,24.33,47,0,0
Gurugram,NH-48,2026-01-03,8,30703,11667,12895,921,2149,3071,1719,18.13,55,0,0
Gurugram,NH-48,2026-01-03,9,28205,10717,11846,846,1974,2822,1579,21.54,51,0,0
Gurugram,NH-48,2026-01-03,10,12227,4646,5135,366,855,1225,684,43.33,22,0,0
Gurugram,NH-48,2026-01-03,11,20330,7725,8538,609,1423,2035,1138,32.28,36,0,0
Gurugram,NH-48,2026-01-03,12,14956,5683,6281,448,1046,1498,837,39.61,27,0,0
Gurugram,NH-48,2026-01-03,13,17643,6704,7410,529,1235,1765,987,35.94,32,0,0
Gurugram,NH-48,2026-01-03,14,16345,6211,6864,490,1144,1636,915,37.71,29,0,0
Gurugram,NH-48,2026-01-03,15,18074,6868,7591,542,1265,1808,1012,35.35,32,0,0
Gurugram,NH-48,2026-01-03,16,16753,6366,7036,502,1172,1677,938,37.16,30,0,0
Gurugram,NH-48,2026-01-03,17,27666,10513,11619,829,1936,2769,1549,22.27,50,0,0
Gurugram,NH-48,2026-01-03,18,35187,13371,14778,1055,2463,3520,1970,12.02,63,0,0
Gurugram,NH-48,2026-01-03,19,30270,11502,12713,908,2118,3029,1695,18.72,55,0,0
Gurugram,NH-48,2026-01-03,20,11363,4317,4772,340,795,1139,636,44.51,20,0,0
Gurugram,NH-48,2026-01-03,21,15087,5733,6336,452,1056,1510,844,39.43,27,0,0
Gurugram,NH-48,2026-01-03,22,21452,8151,9009,643,1501,2148,1201,30.75,39,0,0
Gurugram,NH-48,2026-01-03,23,19305,7335,8108,579,1351,1932,1081,33.68,35,0,0
Gurugram,NH-48,2026-01-04,0,15349,5832,6446,460,1074,1537,859,39.07,27,0,0
Gurugram,NH-48,2026-01-04,1,15347,5831,6445,460,1074,1537,859,39.07,27,0,0
Gurugram,NH-48,2026-01-04,2,15438,5866,6483,463,1080,1546,864,38.95,28,0,0
Gurugram,NH-48,2026-01-04,3,23353,8874,9808,700,1634,2337,1307,28.15,42,0,0
Gurugram,NH-48,2026-01-04,4,17760,6748,7459,532,1243,1778,994,35.78,32,0,0
Gurugram,NH-48,2026-01-04,5,17919,6809,7525,537,1254,1794,1003,35.56,32,0,0
Gurugram,NH-48,2026-01-04,6,19899,7561,8357,596,1392,1993,1114,32.86,36,0,0
Gurugram,NH-48,2026-01-04,7,32688,12421,13728,980,2288,3271,1830,15.43,59,0,0
Gurugram,NH-48,2026-01-04,8,31045,11797,13038,931,2173,3106,1738,17.67,56,0,0
Gurugram,NH-48,2026-01-04,9,31252,11875,13125,937,2187,3128,1750,17.38,56,0,0
Gurugram,NH-48,2026-01-04,10,16263,6179,6830,487,1138,1629,910,37.82,29,0,0
Gurugram,NH-48,2026-01-04,11,16377,6223,6878,491,1146,1639,917,37.67,29,0,0
Gurugram,NH-48,2026-01-04,12,18901,7182,7938,567,1323,1891,1058,34.23,34,0,0
Gurugram,NH-48,2026-01-04,13,16671,6334,7001,500,1166,1670,933,37.27,30,0,0
Gurugram,NH-48,2026-01-04,14,18917,7188,7945,567,1324,1893,1059,34.2,34,0,0
Gurugram,NH-48,2026-01-04,15,16233,6168,6817,486,1136,1626,908,37.86,29,0,0
Gurugram,NH-48,2026-01-04,16,16759,6368,7038,502,1173,1678,938,37.15,30,0,0
Gurugram,NH-48,2026-01-04,17,25305,9615,10628,759,1771,2532,1417,25.49,46,0,0
Gurugram,NH-48,2026-01-04,18,34923,13270,14667,1047,2444,3495,1955,12.38,63,0,0
Gurugram,NH-48,2026-01-04,19,33043,12556,13878,991,2313,3305,1850,14.94,60,0,0
Gurugram,NH-48,2026-01-04,20,19793,7521,8313,593,1385,1981,1108,33.01,35,0,0
Gurugram,NH-48,2026-01-04,21,6942,2637,2915,208,485,697,388,50.53,12,0,0
Gurugram,NH-48,2026-01-04,22,23391,8888,9824,701,1637,2341,1309,28.1,42,0,0
Gurugram,NH-48,2026-01-04,23,16039,6094,6736,481,1122,1606,898,38.13,29,0,0
Gurugram,NH-48,2026-01-05,0,20157,7659,8465,604,1410,2019,1128,32.51,36,0,0
Gurugram,NH-48,2026-01-05,1,13068,4965,5488,392,914,1309,731,42.18,23,0,0
Gurugram,NH-48,2026-01-05,2,18522,7038,7779,555,1296,1854,1037,34.74,33,0,0
Gurugram,NH-48,2026-01-05,3,13023,4948,5469,390,911,1305,729,42.24,23,0,0
Gurugram,NH-48,2026-01-05,4,14441,5487,6065,433,1010,1446,808,40.31,26,0,0
Gurugram,NH-48,2026-01-05,5,22816,8670,9582,684,1597,2283,1277,28.89,41,0,0
Gurugram,NH-48,2026-01-05,6,15870,6030,6665,476,1110,1589,888,38.36,28,0,0
Gurugram,NH-48,2026-01-05,7,32617,12394,13699,978,2283,3263,1826,15.52,59,0,0
Gurugram,NH-48,2026-01-05,8,34771,13212,14603,1043,2433,3480,1947,12.58,63,0,0
Gurugram,NH-48,2026-01-05,9,33535,12743,14084,1006,2347,3355,1877,14.27,60,0,0
Gurugram,NH-48,2026-01-05,10,16996,6458,7138,509,1189,1702,951,36.82,30,0,0
Gurugram,NH-48,2026-01-05,11,17704,6727,7435,531,1239,1772,991,35.86,32,0,0
Gurugram,NH-48,2026-01-05,12,24431,9283,10261,732,1710,2445,1368,26.68,44,0,0
Gurugram,NH-48,2026-01-05,13,16309,6197,6849,489,1141,1633,913,37.76,29,0,0
Gurugram,NH-48,2026-01-05,14,17163,6521,7208,514,1201,1719,961,36.6,31,0,0
Gurugram,NH-48,2026-01-05,15,19967,7587,8386,599,1397,1998,1118,32.77,36,0,0
Gurugram,NH-48,2026-01-05,16,20148,7656,8462,604,1410,2016,1128,32.53,36,0,0
Gurugram,NH-48,2026-01-05,17,35817,13610,15043,1074,2507,3583,2005,11.16,65,0,0
Gurugram,NH-48,2026-01-05,18,34007,12922,14282,1020,2380,3403,1904,13.63,61,0,0
Gurugram,NH-48,2026-01-05,19,28128,10688,11813,843,1968,2816,1575,21.64,51,0,0
Gurugram,NH-48,2026-01-05,20,21890,8318,9193,656,1532,2191,1225,30.15,39,0,0
Gurugram,NH-48,2026-01-05,21,12717,4832,5341,381,890,1273,712,42.66,23,0,0
Gurugram,NH-48,2026-01-05,22,17498,6649,7349,524,1224,1752,979,36.14,31,0,0
Gurugram,NH-48,2026-01-05,23,14010,5323,5884,420,980,1403,784,40.9,25,0,0
Gurugram,NH-48,2026-01-06,0,16288,6189,6840,488,1140,1631,912,37.79,29,0,0
Gurugram,NH-48,2026-01-06,1,17584,6681,7385,527,1230,1761,984,36.02,31,0,0
Gurugram,NH-48,2026-01-06,2,17560,6672,7375,526,1229,1758,983,36.05,31,0,0
Gurugram,NH-48,2026-01-06,3,17892,6798,7514,536,1252,1792,1001,35.6,32,0,0
Gurugram,NH-48,2026-01-06,4,21825,8293,9166,654,1527,2185,1222,30.24,39,0,0
Gurugram,NH-48,2026-01-06,5,17996,6838,7558,539,1259,1802,1007,35.46,32,0,0
Gurugram,NH-48,2026-01-06,6,15694,5963,6591,470,1098,1572,878,38.6,28,0,0
Gurugram,NH-48,2026-01-06,7,35081,13330,14734,1052,2455,3510,1964,12.16,63,0,0
Gurugram,NH-48,2026-01-06,8,35825,13613,15046,1074,2507,3585,2006,11.15,65,0,0
Gurugram,NH-48,2026-01-06,9,27848,10582,11696,835,1949,2786,1559,22.03,50,0,0
Gurugram,NH-48,2026-01-06,10,18471,7018,7757,554,1292,1850,1034,34.81,33,0,0
Gurugram,NH-48,2026-01-06,11,18813,7148,7901,564,1316,1884,1053,34.35,34,0,0
Gurugram,NH-48,2026-01-06,12,15518,5896,6517,465,1086,1554,868,38.84,28,0,0
Gurugram,NH-48,2026-01-06,13,21039,7994,8836,631,1472,2106,1178,31.31,38,0,0
Gurugram,NH-48,2026-01-06,14,16004,6081,6721,480,1120,1602,896,38.18,29,0,0
Gurugram,NH-48,2026-01-06,15,16914,6427,7103,507,1183,1694,947,36.94,30,0,0
Gurugram,NH-48,2026-01-06,16,15928,6052,6689,477,1114,1596,891,38.28,28,0,0
Gurugram,NH-48,2026-01-06,17,31951,12141,13419,958,2236,3197,1789,16.43,58,0,0
Gurugram,NH-48,2026-01-06,18,28282,10747,11878,848,1979,2830,1583,21.43,51,0,0
Gurugram,NH-48,2026-01-06,19,27147,10315,11401,814,1900,2717,1520,22.98,49,0,0
Gurugram,NH-48,2026-01-06,20,21761,8269,9139,652,1523,2178,1218,30.33,39,0,0
Gurugram,NH-48,2026-01-06,21,13705,5207,5756,411,959,1372,767,41.31,24,0,0
Gurugram,NH-48,2026-01-06,22,13228,5026,5555,396,925,1326,740,41.96,24,0,0
Gurugram,NH-48,2026-01-06,23,9393,3569,3945,281,657,941,525,47.19,17,0,0
Gurugram,NH-48,2026-01-07,0,14391,5468,6044,431,1007,1441,805,40.38,26,0,0
Gurugram,NH-48,2026-01-07,1,12133,4610,5095,363,849,1216,679,43.46,22,0,0
Gurugram,NH-48,2026-01-07,2,21918,8328,9205,657,1534,2194,1227,30.11,39,0,0
Gurugram,NH-48,2026-01-07,3,19832,7536,8329,594,1388,1985,1110,32.96,36,0,0
Gurugram,NH-48,2026-01-07,4,14229,5407,5976,426,996,1424,796,40.6,25,0,0
Gurugram,NH-48,2026-01-07,5,23933,9094,10051,717,1675,2396,1340,27.36,43,0,0
Gurugram,NH-48,2026-01-07,6,19739,7500,8290,592,1381,1976,1105,33.08,35,0,0
Gurugram,NH-48,2026-01-07,7,30828,11714,12947,924,2157,3086,1726,17.96,56,0,0
Gurugram,NH-48,2026-01-07,8,23651,8987,9933,709,1655,2367,1324,27.75,43,0,0
Gurugram,NH-48,2026-01-07,9,39460,14994,16573,1183,2762,3948,2209,6.19,71,0,0
Gurugram,NH-48,2026-01-07,10,11914,4527,5003,357,833,1194,667,43.75,21,0,0
Gurugram,NH-48,2026-01-07,11,11070,4206,4649,332,774,1109,619,44.9,20,0,0
Gurugram,NH-48,2026-01-07,12,19874,7552,8347,596,1391,1988,1112,32.9,36,0,0
Gurugram,NH-48,2026-01-07,13,24551,9329,10311,736,1718,2457,1374,26.52,44,0,0
Gurugram,NH-48,2026-01-07,14,21068,8005,8848,632,1474,2109,1179,31.27,38,0,0
Gurugram,NH-48,2026-01-07,15,18360,6976,7711,550,1285,1838,1028,34.96,33,0,0
Gurugram,NH-48,2026-01-07,16,18462,7015,7754,553,1292,1848,1033,34.82,33,0,0
Gurugram,NH-48,2026-01-07,17,34716,13192,14580,1041,2430,3473,1944,12.66,63,0,0
Gurugram,NH-48,2026-01-07,18,34404,13073,14449,1032,2408,3442,1926,13.09,62,0,0
Gurugram,NH-48,2026-01-07,19,32827,12474,13787,984,2297,3285,1838,15.24,59,0,0
Gurugram,NH-48,2026-01-07,20,16843,6400,7074,505,1179,1685,943,37.03,30,0,0
Gurugram,NH-48,2026-01-07,21,16293,6191,6843,488,1140,1631,912,37.78,29,0,0
Gurugram,NH-48,2026-01-07,22,14011,5324,5884,420,980,1403,784,40.89,25,0,0
Gurugram,NH-48,2026-01-07,23,15573,5917,6540,467,1090,1559,871,38.76,28,0,0
Gurugram,MG Road,2026-01-01,0,4464,1696,1874,133,312,449,249,45.12,19,0,1
Gurugram,MG Road,2026-01-01,1,6617,2514,2779,198,463,663,370,37.94,29,0,1
Gurugram,MG Road,2026-01-01,2,5415,2057,2274,162,379,543,303,41.95,24,0,1
Gurugram,MG Road,2026-01-01,3,5260,1998,2209,157,368,528,294,42.47,23,0,1
Gurugram,MG Road,2026-01-01,4,6992,2656,2936,209,489,702,391,36.69,31,0,1
Gurugram,MG Road,2026-01-01,5,8629,3279,3624,258,604,864,483,31.24,38,0,1
Gurugram,MG Road,2026-01-01,6,7989,3035,3355,239,559,801,447,33.37,35,0,1
Gurugram,MG Road,2026-01-01,7,10929,4153,4590,327,765,1094,612,23.57,48,0,1
Gurugram,MG Road,2026-01-01,8,11714,4451,4919,351,819,1174,655,20.95,52,0,1
Gurugram,MG Road,2026-01-01,9,14320,5441,6014,429,1002,1434,801,12.27,63,0,1
Gurugram,MG Road,2026-01-01,10,5423,2060,2277,162,379,545,303,41.92,24,0,1
Gurugram,MG Road,2026-01-01,11,6446,2449,2707,193,451,646,360,38.51,28,0,1
Gurugram,MG Road,2026-01-01,12,7492,2846,3146,224,524,752,419,35.03,33,0,1
Gurugram,MG Road,2026-01-01,13,5442,2067,2285,163,380,547,304,41.86,24,0,1
Gurugram,MG Road,2026-01-01,14,6892,2618,2894,206,482,692,385,37.03,30,0,1
Gurugram,MG Road,2026-01-01,15,4949,1880,2078,148,346,497,277,43.5,21,0,1
Gurugram,MG Road,2026-01-01,16,5938,2256,2493,178,415,596,332,40.21,26,0,1
Gurugram,MG Road,2026-01-01,17,13481,5122,5662,404,943,1350,754,15.06,59,0,1
Gurugram,MG Road,2026-01-01,18,10899,4141,4577,326,762,1093,610,23.67,48,0,1
Gurugram,MG Road,2026-01-01,19,13644,5184,5730,409,955,1366,763,14.52,60,0,1
Gurugram,MG Road,2026-01-01,20,6723,2554,2823,201,470,675,376,37.59,29,0,1
Gurugram,MG Road,2026-01-01,21,7495,2848,3147,224,524,752,419,35.02,33,0,1
Gurugram,MG Road,2026-01-01,22,7052,2679,2961,211,493,708,394,36.49,31,0,1
Gurugram,MG Road,2026-01-01,23,8591,3264,3608,257,601,861,481,31.36,38,0,1
Gurugram,MG Road,2026-01-02,0,6919,2629,2905,207,484,694,387,36.94,30,0,0
Gurugram,MG Road,2026-01-02,1,6170,2344,2591,185,431,619,345,39.43,27,0,0
Gurugram,MG Road,2026-01-02,2,6915,2627,2904,207,484,693,387,36.95,30,0,0
Gurugram,MG Road,2026-01-02,3,7483,2843,3142,224,523,751,418,35.06,33,0,0
Gurugram,MG Road,2026-01-02,4,6815,2589,2862,204,477,683,381,37.28,30,0,0
Gurugram,MG Road,2026-01-02,5,6804,2585,2857,204,476,682,380,37.32,30,0,0
Gurugram,MG Road,2026-01-02,6,5802,2204,2436,174,406,582,324,40.66,25,0,0
Gurugram,MG Road,2026-01-02,7,12155,4618,5105,364,850,1218,680,19.48,54,0,0
Gurugram,MG Road,2026-01-02,8,11156,4239,4685,334,780,1118,624,22.81,49,0,0
Gurugram,MG Road,2026-01-02,9,15411,5856,6472,462,1078,1543,862,8.63,68,0,0
Gurugram,MG Road,2026-01-02,10,5070,1926,2129,152,354,509,283,43.1,22,0,0
Gurugram,MG Road,2026-01-02,11,5814,2209,2441,174,406,584,325,40.62,25,0,0
Gurugram,MG Road,2026-01-02,12,5780,2196,2427,173,404,580,323,40.73,25,0,0
Gurugram,MG Road,2026-01-02,13,7958,3024,3342,238,557,797,445,33.47,35,0,0
Gurugram,MG Road,2026-01-02,14,6351,2413,2667,190,444,637,355,38.83,28,0,0
Gurugram,MG Road,2026-01-02,15,8434,3204,3542,253,590,845,472,31.89,37,0,0
Gurugram,MG Road,2026-01-02,16,5840,2219,2452,175,408,586,326,40.53,25,0,0
Gurugram,MG Road,2026-01-02,17,13426,5101,5638,402,939,1346,751,15.25,59,0,0
Gurugram,MG Road,2026-01-02,18,11922,4530,5007,357,834,1194,667,20.26,52,0,0
Gurugram,MG Road,2026-01-02,19,15945,6059,6696,478,1116,1596,892,6.85,70,0,0
Gurugram,MG Road,2026-01-02,20,5146,1955,2161,154,360,516,288,42.85,22,0,0
Gurugram,MG Road,2026-01-02,21,7168,2723,3010,215,501,719,401,36.11,31,0,0
Gurugram,MG Road,2026-01-02,22,7605,2889,3194,228,532,762,425,34.65,33,0,0
Gurugram,MG Road,2026-01-02,23,7308,2777,3069,219,511,732,409,35.64,32,0,0
Gurugram,MG Road,2026-01-03,0,6499,2469,2729,194,454,653,363,38.34,28,0,0
Gurugram,MG Road,2026-01-03,1,6574,2498,2761,197,460,658,368,38.09,29,0,0
Gurugram,MG Road,2026-01-03,2,6809,2587,2859,204,476,683,381,37.3,30,0,0
Gurugram,MG Road,2026-01-03,3,6551,2489,2751,196,458,657,366,38.16,29,0,0
Gurugram,MG Road,2026-01-03,4,8051,3059,3381,241,563,807,450,33.16,35,0,0
Gurugram,MG Road,2026-01-03,5,9734,3698,4088,292,681,975,545,27.55,43,0,0
Gurugram,MG Road,2026-01-03,6,5997,2278,2518,179,419,603,335,40.01,26,0,0
Gurugram,MG Road,2026-01-03,7,11200,4256,4704,336,784,1120,627,22.67,49,0,0
Gurugram,MG Road,2026-01-03,8,12930,4913,5430,387,905,1295,724,16.9,57,0,0
Gurugram,MG Road,2026-01-03,9,16532,6282,6943,495,1157,1655,925,4.89,73,0,0
Gurugram,MG Road,2026-01-03,10,5665,2152,2379,169,396,569,317,41.12,25,0,0
Gurugram,MG Road,2026-01-03,11,8962,3405,3764,268,627,898,501,30.13,39,0,0
Gurugram,MG Road,2026-01-03,12,9014,3425,3785,270,630,904,504,29.95,40,0,0
Gurugram,MG Road,2026-01-03,13,6002,2280,2520,180,420,602,336,39.99,26,0,0
Gurugram,MG Road,2026-01-03,14,7518,2856,3157,225,526,754,420,34.94,33,0,0
Gurugram,MG Road,2026-01-03,15,8948,3400,3758,268,626,896,501,30.17,39,0,0
Gurugram,MG Road,2026-01-03,16,6238,2370,2619,187,436,626,349,39.21,27,0,0
Gurugram,MG Road,2026-01-03,17,12775,4854,5365,383,894,1279,715,17.42,56,0,0
Gurugram,MG Road,2026-01-03,18,12264,4660,5150,367,858,1229,686,19.12,54,0,0
Gurugram,MG Road,2026-01-03,19,11680,4438,4905,350,817,1170,654,21.07,51,0,0
Gurugram,MG Road,2026-01-03,20,5873,2231,2466,176,411,589,328,40.42,26,0,0
Gurugram,MG Road,2026-01-03,21,5097,1936,2140,152,356,513,285,43.01,22,0,0
Gurugram,MG Road,2026-01-03,22,6796,2582,2854,203,475,682,380,37.35,30,0,0
Gurugram,MG Road,2026-01-03,23,5710,2169,2398,171,399,573,319,40.97,25,0,0
Gurugram,MG Road,2026-01-04,0,7065,2684,2967,211,494,709,395,36.45,31,0,0
Gurugram,MG Road,2026-01-04,1,4649,1766,1952,139,325,467,260,44.5,20,0,0
Gurugram,MG Road,2026-01-04,2,7196,2734,3022,215,503,722,402,36.01,31,0,0
Gurugram,MG Road,2026-01-04,3,7875,2992,3307,236,551,789,440,33.75,35,0,0
Gurugram,MG Road,2026-01-04,4,4058,1542,1704,121,284,407,227,46.47,18,0,0
Gurugram,MG Road,2026-01-04,5,7254,2756,3046,217,507,728,406,35.82,32,0,0
Gurugram,MG Road,2026-01-04,6,8407,3194,3530,252,588,843,470,31.98,37,0,0
Gurugram,MG Road,2026-01-04,7,11416,4338,4794,342,799,1143,639,21.95,50,0,0
Gurugram,MG Road,2026-01-04,8,15307,5816,6428,459,1071,1533,857,8.98,68,0,0
Gurugram,MG Road,2026-01-04,9,13615,5173,5718,408,953,1363,762,14.62,60,0,0
Gurugram,MG Road,2026-01-04,10,5798,2203,2435,173,405,582,324,40.67,25,0,0
Gurugram,MG Road,2026-01-04,11,6674,2536,2803,200,467,668,373,37.75,29,0,0
Gurugram,MG Road,2026-01-04,12,7503,2851,3151,225,525,751,420,34.99,33,0,0
Gurugram,MG Road,2026-01-04,13,6852,2603,2877,205,479,688,383,37.16,30,0,0
Gurugram,MG Road,2026-01-04,14,7477,2841,3140,224,523,749,418,35.08,33,0,0
Gurugram,MG Road,2026-01-04,15,5507,2092,2312,165,385,553,308,41.64,24,0,0
Gurugram,MG Road,2026-01-04,16,6978,2651,2930,209,488,700,390,36.74,31,0,0
Gurugram,MG Road,2026-01-04,17,11141,4233,4679,334,779,1116,623,22.86,49,0,0
Gurugram,MG Road,2026-01-04,18,12899,4901,5417,386,902,1293,722,17.0,57,0,0
Gurugram,MG Road,2026-01-04,19,11829,4495,4968,354,828,1184,662,20.57,52,0,0
Gurugram,MG Road,2026-01-04,20,5757,2187,2417,172,402,579,322,40.81,25,0,0
Gurugram,MG Road,2026-01-04,21,8418,3198,3535,252,589,844,471,31.94,37,0,0
Gurugram,MG Road,2026-01-04,22,8223,3124,3453,246,575,825,460,32.59,36,0,0
Gurugram,MG Road,2026-01-04,23,7572,2877,3180,227,530,758,423,34.76,33,0,0
Gurugram,MG Road,2026-01-05,0,5275,2004,2215,158,369,529,295,42.42,23,0,0
Gurugram,MG Road,2026-01-05,1,6322,2402,2655,189,442,634,353,38.93,28,0,0
Gurugram,MG Road,2026-01-05,2,8387,3187,3522,251,587,840,469,32.04,37,0,0
Gurugram,MG Road,2026-01-05,3,6941,2637,2915,208,485,696,388,36.86,30,0,0
Gurugram,MG Road,2026-01-05,4,9881,3754,4150,296,691,990,553,27.06,43,0,0
Gurugram,MG Road,2026-01-05,5,7280,2766,3057,218,509,730,407,35.73,32,0,0
Gurugram,MG Road,2026-01-05,6,7009,2663,2943,210,490,703,392,36.64,31,0,0
Gurugram,MG Road,2026-01-05,7,12632,4800,5305,378,884,1265,707,17.89,56,0,0
Gurugram,MG Road,2026-01-05,8,13230,5027,5556,396,926,1325,740,15.9,58,0,0
Gurugram,MG Road,2026-01-05,9,12844,4880,5394,385,899,1286,719,17.19,57,0,0
Gurugram,MG Road,2026-01-05,10,7705,2927,3236,231,539,772,431,34.32,34,0,0
Gurugram,MG Road,2026-01-05,11,8041,3055,3377,241,562,806,450,33.2,35,0,0
Gurugram,MG Road,2026-01-05,12,5688,2161,2388,170,398,571,318,41.04,25,0,0
Gurugram,MG Road,2026-01-05,13,4952,1881,2079,148,346,498,277,43.49,22,0,0
Gurugram,MG Road,2026-01-05,14,4271,1622,1793,128,298,430,239,45.76,18,0,0
Gurugram,MG Road,2026-01-05,15,7435,2825,3122,223,520,745,416,35.22,33,0,0
Gurugram,MG Road,2026-01-05,16,5260,1998,2209,157,368,528,294,42.47,23,0,0
Gurugram,MG Road,2026-01-05,17,10143,3854,4260,304,710,1015,567,26.19,45,0,0
Gurugram,MG Road,2026-01-05,18,13574,5158,5701,407,950,1358,760,14.75,60,0,0
Gurugram,MG Road,2026-01-05,19,16415,6237,6894,492,1149,1643,919,5.28,72,0,0
